,Brand,Model_Type,Fuel_Type,Transmission,Owner_Type,Location,Age,Kilometers_Driven,Mileage_Converted,Engine,Power,Seats,Price
4739,Hyundai,Hatchback,Petrol,Manual,First,Coimbatore,5,31446,20.36,1197,78.9,5,4.66
4740,Hyundai,Hatchback,Petrol,Manual,First,Chennai,4,25000,18.9,1197,82.0,5,5.5
4741,Hyundai,Hatchback,Petrol,Manual,First,Ahmedabad,3,57000,18.6,1197,81.83,5,6.0
4742,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Kochi,1,57078,24.3,1248,88.5,5,10.19
4743,Honda,Sedan,Diesel,Manual,First,Kochi,3,47471,25.8,1498,98.6,5,5.25
4744,Mercedes-Benz,SUV/MUV/MPV,Diesel,Automatic,First,Hyderabad,5,50000,15.26,2143,203.2,5,45.0
4745,Hyundai,Hatchback,Diesel,Manual,First,Ahmedabad,9,62000,23.0,1396,90.0,5,2.7
4746,Hyundai,Hatchback,Petrol,Manual,First,Coimbatore,6,65807,19.81,1086,68.05,5,3.39
4747,Maruti,Sedan,Diesel,Manual,First,Hyderabad,5,81768,26.59,1248,74.0,5,5.69
4748,BMW,Convertible/Coupe,Petrol,Automatic,First,Kochi,1,9952,10.37,2979,306.0,2,58.54
4749,Maruti,Hatchback,Diesel,Manual,First,Hyderabad,2,24000,27.39,1248,74.0,5,8.4
4750,Chevrolet,Hatchback,Diesel,Manual,First,Hyderabad,7,72921,25.44,936,57.6,5,2.5
4751,Honda,Hatchback,Petrol,Manual,First,Pune,7,59000,19.4,1198,86.8,5,3.25
4752,Ford,Hatchback,Diesel,Manual,Second,Mumbai,5,33000,20.0,1399,68.05,5,3.25
4753,Maruti,Hatchback,Petrol,Automatic,First,Pune,3,36789,23.1,998,67.04,5,4.25
4754,Mercedes-Benz,Sedan,Diesel,Automatic,First,Jaipur,5,41000,14.84,2143,170.0,5,18.5
4755,Honda,Hatchback,Petrol,Manual,First,Jaipur,4,46650,19.4,1198,86.8,5,4.25
4756,Maruti,Hatchback,Petrol,Automatic,First,Mumbai,1,3000,21.4,1197,83.1,5,8.85
4757,Hyundai,Hatchback,Petrol,Manual,First,Coimbatore,5,14799,21.1,814,55.2,5,4.14
4758,Hyundai,Hatchback,Diesel,Manual,First,Hyderabad,4,68525,23.0,1396,90.0,5,7.0
4759,Ford,SUV/MUV/MPV,Diesel,Automatic,First,Hyderabad,1,15000,10.91,3198,197.0,7,33.0
4760,Honda,Sedan,Petrol,Manual,First,Ahmedabad,2,29000,17.4,1497,117.3,5,10.0
4761,Maruti,Sedan,Diesel,Manual,Second,Kochi,7,77407,21.5,1248,88.8,5,3.53
4762,Chevrolet,Sedan,Petrol,Manual,First,Jaipur,12,118000,12.9,1598,102.5,5,1.35
4763,Volkswagen,Sedan,Diesel,Manual,First,Delhi,6,75000,20.54,1598,103.6,5,4.5
4764,Honda,Sedan,Petrol,Manual,First,Pune,7,69000,16.8,1497,116.3,5,4.9
4765,Hyundai,SUV/MUV/MPV,Diesel,Manual,First,Kochi,3,52553,19.67,1582,126.2,5,12.26
4766,Hyundai,Sedan,Diesel,Manual,Second,Mumbai,5,58000,24.4,1120,71.0,5,3.99
4767,Mercedes-Benz,SUV/MUV/MPV,Diesel,Automatic,First,Mumbai,2,24000,17.9,2143,170.0,5,46.95
4768,Ford,Hatchback,Diesel,Manual,First,Hyderabad,4,65542,20.0,1399,68.0,5,3.8
4769,Volkswagen,Sedan,Diesel,Manual,Second,Ahmedabad,6,68008,15.0,1896,105.0,5,6.75
4770,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,2,22251,18.49,1493,100.0,7,8.75
4771,Ford,SUV/MUV/MPV,Petrol,Manual,Second,Chennai,6,55000,15.8,1499,110.0,5,5.2
4772,Hyundai,Sedan,Petrol,Manual,First,Kochi,2,19387,17.1,1591,121.3,5,8.42
4773,Maruti,Hatchback,CNG,Manual,First,Pune,5,58000,19.0,998,58.16,5,3.0
4774,Hyundai,Hatchback,Petrol,Manual,First,Mumbai,3,24001,18.6,1197,81.83,5,5.75
4775,Audi,Sedan,Diesel,Automatic,First,Kolkata,11,17000,15.2,1968,140.8,5,9.75
4776,Nissan,Hatchback,Petrol,Manual,First,Delhi,4,28500,19.49,1198,67.04,5,3.5
4777,Mercedes-Benz,SUV/MUV/MPV,Diesel,Automatic,First,Jaipur,5,66000,15.26,2143,203.2,5,30.0
4778,Land,SUV/MUV/MPV,Diesel,Automatic,First,Delhi,2,22000,12.83,2179,147.5,5,35.0
4779,Hyundai,SUV/MUV/MPV,Petrol,Manual,First,Coimbatore,1,44383,15.8,1591,121.3,5,13.25
4780,Skoda,Sedan,Diesel,Manual,First,Mumbai,6,45000,20.5,1598,103.5,5,3.65
4781,Maruti,Sedan,Diesel,Manual,First,Jaipur,4,58000,23.4,1248,74.0,5,5.25
4782,Hyundai,SUV/MUV/MPV,Petrol,Manual,First,Delhi,3,69000,15.8,1591,121.3,5,9.7
4783,Hyundai,Hatchback,Diesel,Manual,First,Coimbatore,2,60993,24.0,1120,70.0,5,5.21
4784,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Pune,3,67000,18.49,1493,100.0,7,6.3
4785,Hyundai,Hatchback,Diesel,Manual,First,Kochi,5,51134,24.0,1120,70.0,5,4.72
4786,BMW,SUV/MUV/MPV,Diesel,Automatic,Second,Chennai,8,55000,11.7,2993,245.0,5,28.0
4787,Maruti,Sedan,Diesel,Automatic,First,Coimbatore,1,25082,28.4,1248,73.75,5,8.37
4788,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Delhi,7,68350,12.55,2982,168.5,7,14.0
4789,Audi,Sedan,Diesel,Automatic,First,Hyderabad,4,50000,17.68,1968,174.33,5,36.0
4790,Honda,Hatchback,Diesel,Manual,First,Pune,4,97000,27.3,1498,98.6,5,6.4
4791,Audi,SUV/MUV/MPV,Diesel,Automatic,First,Coimbatore,4,56238,11.33,4134,335.2,7,51.69
4792,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Jaipur,5,72618,12.05,2179,120.0,7,8.0
4793,Chevrolet,Sedan,Diesel,Manual,First,Hyderabad,7,62005,18.3,1991,147.9,5,9.8
4794,Chevrolet,Hatchback,Diesel,Manual,First,Hyderabad,7,61250,25.44,936,57.6,5,2.7
4795,Audi,Sedan,Diesel,Automatic,First,Coimbatore,5,28469,18.25,1968,187.74,5,24.37
4796,Skoda,Sedan,Petrol,Automatic,First,Kochi,1,21488,14.3,1598,103.52,5,9.72
4797,Maruti,Sedan,Diesel,Manual,First,Pune,5,197000,23.4,1248,74.0,5,5.0
4798,Toyota,SUV/MUV/MPV,Diesel,Manual,Second,Pune,10,138205,11.5,2982,171.0,7,10.5
4799,Maruti,Hatchback,Diesel,Manual,Second,Jaipur,7,160000,22.9,1248,74.0,5,3.9
4800,Honda,Sedan,Petrol,Manual,First,Coimbatore,7,67590,17.0,1497,118.0,5,5.65
4801,Mercedes-Benz,SUV/MUV/MPV,Diesel,Automatic,First,Mumbai,7,52000,15.26,2143,203.2,5,29.95
4802,Maruti,Hatchback,Diesel,Manual,Second,Bangalore,11,100000,17.8,1248,75.0,5,3.0
4803,Ford,Sedan,Diesel,Manual,First,Kolkata,2,60048,26.1,1498,99.0,5,6.0
4804,Hyundai,Hatchback,Petrol,Manual,First,Mumbai,10,48000,20.36,1197,78.9,5,2.11
4805,Maruti,Hatchback,Petrol,Manual,First,Jaipur,8,100000,19.7,796,46.3,5,1.5
4806,Maruti,Hatchback,Petrol,Manual,Second,Bangalore,13,80010,20.4,1197,81.8,5,2.85
4807,Mercedes-Benz,Sedan,Diesel,Automatic,First,Coimbatore,2,26493,19.27,2143,170.0,5,33.64
4808,Tata,Hatchback,Diesel,Manual,Second,Hyderabad,8,96000,17.88,1396,52.8,5,0.91
4809,Maruti,Hatchback,Petrol,Manual,Second,Jaipur,5,45700,22.74,796,47.3,5,2.42
4810,Skoda,Sedan,Petrol,Automatic,First,Kolkata,14,13000,9.3,2771,193.1,5,3.25
4811,Volkswagen,Hatchback,Petrol,Manual,First,Kolkata,6,38000,16.47,1198,73.9,5,2.8
4812,Maruti,Sedan,Petrol,Automatic,First,Coimbatore,0,8018,22.0,1197,81.8,5,8.3
4813,Mahindra,SUV/MUV/MPV,Diesel,Manual,Third,Bangalore,9,144400,12.05,2179,120.0,8,5.25
4814,Maruti,Hatchback,Diesel,Manual,First,Jaipur,9,152000,17.8,1248,75.0,5,2.9
4815,BMW,Sedan,Diesel,Automatic,First,Pune,6,71000,18.88,1995,184.0,5,15.0
4816,Tata,Hatchback,Petrol,Manual,Second,Jaipur,7,80000,25.4,624,37.5,4,0.53
4817,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Mumbai,5,87143,12.99,2494,100.0,8,12.5
4818,Honda,Hatchback,Petrol,Manual,First,Mumbai,7,25000,18.4,1198,86.8,5,2.75
4819,Tata,Hatchback,Petrol,Automatic,First,Pune,1,2000,23.84,1199,83.83,5,5.0
4820,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Kochi,5,45239,12.05,2179,120.0,8,7.09
4821,BMW,Sedan,Diesel,Automatic,First,Hyderabad,8,101999,16.73,1995,218.0,5,19.99
4822,Toyota,Sedan,Diesel,Manual,First,Mumbai,5,74219,21.43,1364,87.2,5,10.75
4823,Honda,Sedan,Petrol,Automatic,First,Mumbai,3,25000,18.0,1497,117.3,5,9.45
4824,Hyundai,Sedan,Diesel,Manual,First,Hyderabad,11,109606,22.0,1582,126.2,5,2.9
4825,Maruti,Sedan,Diesel,Manual,First,Kolkata,4,36000,26.59,1248,74.0,5,4.7
4826,Maruti,Sedan,Petrol,Manual,First,Coimbatore,3,41810,20.73,1373,91.1,5,7.11
4827,Ford,SUV/MUV/MPV,Diesel,Manual,First,Jaipur,5,93321,22.7,1498,89.84,5,6.25
4828,Maruti,Hatchback,Petrol,Manual,First,Hyderabad,8,81000,20.92,998,67.1,5,2.2
4829,Honda,Sedan,Petrol,Automatic,First,Kochi,0,25717,19.0,1199,88.76,5,8.86
4830,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Delhi,4,37000,15.1,2179,140.0,7,9.3
4831,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,2,56380,18.49,1493,100.0,7,7.57
4832,Honda,Hatchback,Petrol,Manual,First,Chennai,2,8000,18.2,1199,88.7,5,7.9
4833,Maruti,Hatchback,Petrol,Manual,First,Kochi,1,14589,16.1,1298,88.2,5,5.65
4834,Volkswagen,Hatchback,Petrol,Manual,First,Delhi,6,65088,16.47,1198,73.9,5,3.25
4835,Hyundai,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,0,24864,20.5,1582,126.2,5,16.27
4836,Chevrolet,Hatchback,Petrol,Manual,First,Coimbatore,8,64831,18.6,1199,79.4,5,3.21
4837,Honda,Sedan,Diesel,Manual,First,Kolkata,6,38001,25.8,1498,98.6,5,3.9
4838,Mercedes-Benz,Sedan,Petrol,Automatic,Second,Mumbai,11,77000,10.0,2496,157.7,5,6.5
4839,BMW,Sedan,Diesel,Automatic,First,Hyderabad,3,27000,18.59,2993,265.0,5,48.0
4840,Audi,Sedan,Diesel,Automatic,First,Mumbai,3,39000,20.38,1968,143.0,5,18.9
4841,Maruti,Sedan,Diesel,Manual,First,Pune,4,131000,26.59,1248,74.0,5,3.6
4842,Maruti,Sedan,Diesel,Manual,First,Kolkata,4,43000,26.59,1248,74.0,5,5.5
4843,Toyota,SUV/MUV/MPV,Diesel,Manual,Second,Pune,8,68000,12.8,2494,102.0,7,7.0
4844,BMW,SUV/MUV/MPV,Diesel,Automatic,First,Bangalore,3,45165,16.09,1995,184.0,5,41.75
4845,BMW,Sedan,Diesel,Automatic,First,Hyderabad,12,120000,16.73,1995,218.0,5,10.5
4846,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,5,86091,15.1,2179,140.0,7,10.09
4847,Honda,Sedan,Petrol,Manual,First,Delhi,10,71499,17.0,1497,118.0,5,3.0
4848,Force,SUV/MUV/MPV,Diesel,Manual,First,Chennai,5,50000,17.0,2200,139.01,7,12.0
4849,Volkswagen,Hatchback,Diesel,Manual,First,Jaipur,4,66000,20.14,1498,88.0,5,4.91
4850,Honda,Hatchback,Petrol,Manual,First,Kolkata,9,45000,16.0,1198,90.0,5,2.0
4851,Toyota,Hatchback,Diesel,Manual,First,Hyderabad,4,69189,23.59,1364,67.06,5,5.3
4852,Nissan,SUV/MUV/MPV,Diesel,Manual,First,Mumbai,5,40206,19.01,1461,108.5,5,7.22
4853,BMW,SUV/MUV/MPV,Diesel,Automatic,First,Kochi,2,36723,18.56,1995,190.0,5,32.57
4854,Hyundai,Hatchback,Petrol,Manual,First,Mumbai,9,57500,18.5,1197,80.0,5,2.75
4855,Maruti,SUV/MUV/MPV,CNG,Manual,First,Kochi,1,43912,10.79,1196,73.0,5,4.33
4856,Ford,Sedan,Diesel,Manual,First,Hyderabad,8,52000,17.8,1399,68.0,5,3.75
4857,Honda,Sedan,Petrol,Automatic,First,Kochi,5,60952,16.8,1497,118.0,5,5.91
4858,Maruti,Hatchback,Diesel,Manual,First,Chennai,6,87192,25.2,1248,74.0,5,4.35
4859,Hyundai,Hatchback,Diesel,Manual,First,Delhi,5,58000,24.0,1120,70.0,5,3.25
4860,Audi,SUV/MUV/MPV,Diesel,Automatic,First,Pune,2,59500,14.75,2967,245.0,7,68.0
4861,Volkswagen,Sedan,Petrol,Manual,First,Mumbai,3,16650,17.0,1198,74.0,5,5.5
4862,Honda,Sedan,Petrol,Automatic,First,Kochi,1,34696,18.0,1497,117.3,5,12.08
4863,Maruti,Hatchback,Diesel,Manual,First,Kochi,1,42243,27.39,1248,74.0,5,7.48
4864,Hyundai,Hatchback,Diesel,Manual,First,Jaipur,3,57824,24.0,1120,70.0,5,5.5
4865,Maruti,Sedan,Diesel,Manual,First,Jaipur,8,110000,19.3,1248,73.9,5,3.5
4866,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Hyderabad,6,63455,11.5,2982,171.0,7,19.0
4867,Honda,Hatchback,Diesel,Manual,First,Hyderabad,2,17151,27.3,1498,98.6,5,8.4
4868,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Pune,3,31001,24.3,1248,88.5,5,7.25
4869,Maruti,Sedan,Diesel,Manual,First,Kolkata,5,42109,23.4,1248,74.0,5,4.25
4870,Skoda,Sedan,Diesel,Automatic,Second,Delhi,4,55000,21.66,1498,103.52,5,5.7
4871,Maruti,Hatchback,Petrol,Manual,First,Hyderabad,6,30852,22.74,796,47.3,5,2.49
4872,Volkswagen,Hatchback,Petrol,Manual,Second,Pune,8,65000,16.47,1198,73.9,5,3.0
4873,Honda,Sedan,Diesel,Manual,First,Delhi,4,65000,26.0,1498,98.6,5,5.95
4874,Maruti,Sedan,Diesel,Manual,First,Delhi,6,72000,23.4,1248,74.0,5,2.69
4875,Audi,Sedan,Diesel,Automatic,First,Bangalore,5,29000,17.11,1968,174.33,5,26.0
4876,Honda,Sedan,Petrol,Manual,First,Kolkata,4,32000,17.8,1497,117.3,5,5.5
4877,Ford,Sedan,Petrol,Manual,First,Chennai,3,29875,18.16,1196,86.8,5,4.85
4878,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Kochi,1,32539,24.3,1248,88.5,5,8.39
4879,Renault,SUV/MUV/MPV,Diesel,Manual,First,Hyderabad,4,83090,19.01,1461,108.45,5,7.99
4880,Hyundai,Hatchback,Diesel,Manual,First,Hyderabad,3,62679,21.19,1396,88.73,5,6.95
4881,Mahindra,Sedan,Petrol,Manual,First,Mumbai,9,93000,15.7,1390,75.0,5,1.5
4882,Honda,Sedan,Petrol,Manual,First,Mumbai,13,44000,17.7,1497,78.0,5,1.55
4883,Ford,Hatchback,Petrol,Manual,Second,Bangalore,9,78400,15.6,1196,70.0,5,2.75
4884,Renault,SUV/MUV/MPV,Petrol,Manual,First,Mumbai,5,71300,13.06,1598,102.53,5,4.25
4885,Hyundai,Hatchback,Petrol,Manual,First,Kolkata,4,18000,20.36,1197,78.9,5,2.85
4886,Land,SUV/MUV/MPV,Diesel,Automatic,First,Coimbatore,0,24013,12.81,1999,148.31,7,56.14
4887,Audi,SUV/MUV/MPV,Petrol,Automatic,Second,Ahmedabad,10,99100,9.74,1984,208.0,5,10.0
4888,Maruti,SUV/MUV/MPV,Petrol,Manual,Second,Mumbai,16,62000,11.3,1298,83.1,8,1.25
4889,Maruti,Sedan,Diesel,Manual,First,Kolkata,2,14000,26.59,1248,74.0,5,7.5
4890,Audi,Sedan,Diesel,Automatic,First,Coimbatore,4,44811,17.11,1968,174.33,5,25.81
4891,Volkswagen,Hatchback,Petrol,Manual,First,Ahmedabad,5,44000,16.47,1198,74.0,5,4.3
4892,Toyota,SUV/MUV/MPV,Diesel,Manual,Second,Chennai,9,136000,11.5,2982,171.0,7,11.0
4893,Toyota,SUV/MUV/MPV,Diesel,Manual,Second,Jaipur,9,144113,11.5,2982,171.0,7,11.75
4894,Honda,Sedan,Petrol,Manual,First,Coimbatore,7,94989,12.8,2354,177.6,5,6.58
4895,Maruti,Hatchback,Diesel,Manual,First,Chennai,7,58133,22.9,1248,74.0,5,4.8
4896,Skoda,Hatchback,Petrol,Manual,Second,Pune,11,61000,17.5,1198,70.0,5,1.65
4897,Jeep,SUV/MUV/MPV,Diesel,Manual,First,Kolkata,2,27000,17.1,1956,170.0,5,15.0
4898,Tata,Hatchback,Petrol,Manual,Second,Ahmedabad,5,18050,25.4,624,37.5,4,1.0
4899,Ford,Sedan,Petrol,Manual,First,Hyderabad,12,145277,15.3,1596,101.0,5,1.65
4900,Maruti,Hatchback,Diesel,Manual,First,Ahmedabad,4,42000,27.62,793,47.0,5,3.6
4901,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Delhi,8,86000,11.5,2982,171.0,7,11.5
4902,Maruti,Hatchback,Diesel,Manual,First,Ahmedabad,4,42150,27.62,793,47.0,5,3.6
4903,Hyundai,Hatchback,Petrol,Manual,First,Pune,4,30158,21.1,814,55.2,5,3.05
4904,Ford,Sedan,Diesel,Manual,Second,Bangalore,8,47000,23.5,1498,90.0,5,6.0
4905,Volkswagen,Hatchback,Petrol,Manual,First,Ahmedabad,6,39000,16.47,1198,74.0,5,3.75
4906,Volkswagen,Hatchback,Petrol,Manual,First,Coimbatore,3,32125,16.2,1199,74.0,5,6.17
4907,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,2,58829,24.3,1248,88.5,5,9.05
4908,Honda,Hatchback,Petrol,Manual,First,Coimbatore,6,67559,19.4,1198,86.8,5,4.05
4909,Maruti,Sedan,Petrol,Manual,First,Pune,6,55000,17.5,1298,85.8,5,4.25
4910,Maruti,Hatchback,Petrol,Manual,First,Kolkata,1,30000,23.1,998,67.04,5,3.75
4911,Hyundai,SUV/MUV/MPV,Petrol,Automatic,First,Mumbai,3,28000,13.0,1591,121.3,5,11.85
4912,Ford,SUV/MUV/MPV,Diesel,Manual,First,Kochi,3,31826,22.7,1498,89.84,5,8.24
4913,Honda,SUV/MUV/MPV,Petrol,Manual,Second,Jaipur,11,100009,13.1,1997,141.1,5,6.5
4914,Land,SUV/MUV/MPV,Diesel,Automatic,First,Coimbatore,0,17201,12.51,2179,187.7,7,58.91
4915,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Delhi,5,74345,15.1,2179,140.0,7,8.0
4916,Volkswagen,Hatchback,Petrol,Manual,First,Kochi,4,58134,16.47,1198,74.0,5,4.64
4917,Hyundai,Hatchback,Petrol,Automatic,First,Kochi,9,30566,19.2,1197,80.0,5,3.32
4918,Hyundai,Hatchback,Petrol,Manual,Second,Chennai,7,55231,20.36,1197,78.9,5,2.78
4919,Chevrolet,Sedan,Diesel,Automatic,First,Kochi,3,67774,14.81,1998,163.7,5,8.95
4920,Mercedes-Benz,Sedan,Petrol,Automatic,First,Mumbai,6,50319,12.0,1991,181.03,5,21.95
4921,Hyundai,Sedan,Petrol,Manual,First,Ahmedabad,6,45000,11.7,2359,134.0,5,7.9
4922,Mercedes-Benz,Sedan,Petrol,Automatic,First,Kolkata,12,43627,11.74,1796,186.0,5,29.0
4923,Volkswagen,Hatchback,Diesel,Manual,First,Kolkata,6,45000,22.07,1199,73.9,5,3.25
4924,Honda,Sedan,Petrol,Manual,First,Mumbai,5,10500,17.4,1497,117.3,5,5.9
4925,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,2,21789,24.3,1248,88.5,5,9.88
4926,Hyundai,Hatchback,Petrol,Manual,First,Coimbatore,0,21134,18.6,1197,81.86,5,8.78
4927,Tata,SUV/MUV/MPV,Diesel,Manual,Second,Kolkata,8,90000,13.93,2179,138.1,7,2.75
4928,Nissan,Sedan,Diesel,Manual,First,Kochi,5,51553,21.64,1461,84.8,5,5.98
4929,BMW,Sedan,Petrol,Automatic,First,Delhi,8,31000,10.9,2497,215.0,5,31.0
4930,Toyota,Sedan,Petrol,Manual,Second,Delhi,8,67422,14.53,1798,138.0,5,3.55
4931,Hyundai,Sedan,Diesel,Manual,First,Kochi,4,60519,22.32,1582,126.32,5,6.24
4932,Maruti,Sedan,Diesel,Manual,First,Kolkata,10,34000,19.3,1248,73.9,5,2.19
4933,Maruti,Sedan,Diesel,Manual,First,Hyderabad,6,68434,28.4,1248,73.75,5,5.5
4934,Maruti,Hatchback,Petrol,Manual,First,Pune,5,17000,24.07,998,67.1,5,2.1
4935,Jaguar,Sedan,Petrol,Automatic,First,Coimbatore,8,43686,10.5,5000,503.0,4,50.66
4936,Mercedes-Benz,Sedan,Diesel,Automatic,First,Kolkata,7,22000,14.84,2143,170.0,5,14.0
4937,Hyundai,Sedan,Diesel,Manual,First,Mumbai,6,79225,22.0,1582,126.2,5,5.5
4938,Chevrolet,Sedan,Petrol,Manual,Third,Pune,12,63000,14.2,1598,102.0,5,1.2
4939,Maruti,Hatchback,Petrol,Manual,First,Hyderabad,5,61922,20.4,1197,81.8,5,5.3
4940,Hyundai,Sedan,Diesel,Manual,First,Chennai,4,85000,23.9,1582,126.2,5,6.3
4941,Mercedes-Benz,SUV/MUV/MPV,Diesel,Automatic,First,Kochi,2,26192,17.9,2143,168.0,5,40.47
4942,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Delhi,6,65000,13.0,2982,168.5,7,16.1
4943,Audi,SUV/MUV/MPV,Diesel,Automatic,First,Delhi,5,44999,12.8,1968,167.6,5,25.0
4944,BMW,Sedan,Diesel,Automatic,Second,Mumbai,11,81308,13.2,1995,170.0,5,7.95
4945,Maruti,Hatchback,Petrol,Manual,First,Delhi,3,35000,24.7,796,47.3,5,2.65
4946,Maruti,Hatchback,Petrol,Manual,First,Coimbatore,7,65349,20.92,998,67.1,5,2.81
4947,Audi,Sedan,Petrol,Automatic,First,Hyderabad,7,80000,15.64,1798,167.62,5,17.5
4948,Maruti,Hatchback,Petrol,Manual,First,Mumbai,7,61000,16.1,1197,85.0,5,3.3
4949,Maruti,Hatchback,Petrol,Manual,First,Kochi,0,31817,22.5,998,67.04,5,5.34
4950,Skoda,Sedan,Diesel,Manual,First,Hyderabad,3,41000,21.14,1498,103.52,5,8.5
4951,Honda,Hatchback,Petrol,Manual,Second,Kochi,9,82606,16.0,1198,90.0,5,2.69
4952,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Ahmedabad,4,52000,16.0,2179,140.0,7,11.5
4953,Maruti,Hatchback,Petrol,Manual,First,Coimbatore,8,50318,18.5,1197,85.8,5,4.06
4954,Mercedes-Benz,SUV/MUV/MPV,Diesel,Automatic,First,Hyderabad,3,50000,17.9,2143,201.15,5,49.0
4955,Skoda,Sedan,Diesel,Manual,First,Bangalore,7,72000,20.5,1598,103.5,5,4.6
4956,Hyundai,Hatchback,Diesel,Manual,First,Delhi,4,63776,24.0,1120,70.0,5,3.96
4957,Hyundai,Hatchback,Petrol,Manual,First,Mumbai,4,28133,18.6,1197,81.86,5,5.6
4958,Tata,Sedan,Diesel,Manual,First,Kolkata,2,45000,22.95,1248,74.0,5,3.75
4959,Hyundai,Hatchback,Diesel,Manual,First,Jaipur,4,55697,22.54,1396,88.73,5,5.5
4960,Skoda,Sedan,Diesel,Manual,Second,Delhi,7,62000,20.5,1598,103.5,5,3.0
4961,Fiat,Sedan,Petrol,Manual,First,Mumbai,8,48000,16.0,1368,90.0,5,3.0
4962,Maruti,Hatchback,Petrol,Manual,First,Pune,9,90246,16.1,1298,88.2,5,2.95
4963,Tata,Hatchback,Diesel,Manual,First,Hyderabad,4,80500,25.0,1396,69.0,5,2.45
4964,Mercedes-Benz,Sedan,Diesel,Automatic,First,Pune,7,119000,14.84,2143,170.0,5,13.99
4965,Mercedes-Benz,SUV/MUV/MPV,Diesel,Automatic,First,Bangalore,3,28541,11.57,2987,254.79,5,60.75
4966,Honda,Sedan,Petrol,Manual,Second,Chennai,7,41000,16.8,1497,116.3,5,4.5
4967,Hyundai,Hatchback,Petrol,Manual,Second,Mumbai,9,58000,18.5,1197,80.0,5,2.5
4968,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Chennai,4,99000,13.0,2982,168.5,7,20.5
4969,Hyundai,Hatchback,Petrol,Manual,First,Delhi,5,31200,18.9,1197,82.0,5,3.9
4970,Volkswagen,Sedan,Diesel,Manual,Second,Chennai,10,85000,15.0,1896,105.0,5,3.5
4971,Ford,SUV/MUV/MPV,Petrol,Automatic,First,Hyderabad,3,60924,15.63,1499,110.4,5,8.3
4972,Hyundai,Hatchback,Petrol,Manual,First,Chennai,7,45000,21.1,814,55.2,5,2.5
4973,Nissan,Hatchback,Petrol,Automatic,First,Kolkata,8,44000,19.15,1198,75.94,5,2.65
4974,Honda,Hatchback,Petrol,Automatic,First,Kochi,3,30534,19.0,1199,88.7,5,7.42
4975,Volkswagen,Hatchback,Petrol,Manual,First,Kochi,3,46399,16.47,1198,74.0,5,4.63
4976,Maruti,Hatchback,Petrol,Manual,First,Kolkata,11,42000,19.7,796,46.3,5,1.09
4977,Hyundai,Sedan,Diesel,Manual,First,Delhi,8,67000,22.32,1582,126.32,5,3.8
4978,Mercedes-Benz,Sedan,Diesel,Automatic,First,Mumbai,6,58000,10.0,2148,170.0,5,15.75
4979,Tata,Sedan,Petrol,Manual,First,Coimbatore,4,27000,17.57,1193,88.7,5,5.27
4980,Honda,Hatchback,Petrol,Manual,Second,Mumbai,7,39566,18.4,1198,86.8,5,2.75
4981,Honda,Hatchback,Diesel,Manual,First,Chennai,3,14980,27.3,1498,98.6,5,7.4
4982,Maruti,Hatchback,Petrol,Automatic,First,Jaipur,2,18491,24.07,998,67.1,5,3.9
4983,Maruti,Hatchback,Petrol,Manual,Second,Jaipur,19,90000,17.3,993,60.0,5,0.7
4984,Hyundai,Hatchback,Diesel,Manual,First,Pune,4,118211,22.54,1396,88.73,5,5.9
4985,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,3,63316,22.7,1598,118.0,5,9.58
4986,Mercedes-Benz,Sedan,Diesel,Automatic,First,Delhi,5,42000,14.21,2143,203.0,5,24.95
4987,Chevrolet,SUV/MUV/MPV,Petrol,Manual,First,Kochi,4,25648,13.7,1399,98.82,7,4.29
4988,Mercedes-Benz,Sedan,Diesel,Automatic,Second,Delhi,8,67612,14.21,2143,203.0,5,11.5
4989,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Mumbai,3,33000,16.0,2179,140.0,7,9.65
4990,Hyundai,Hatchback,Petrol,Manual,First,Mumbai,4,20000,20.36,1197,78.9,5,3.75
4991,Hyundai,Hatchback,Petrol,Manual,Second,Pune,12,143000,14.2,1341,82.9,5,1.1
4992,Audi,SUV/MUV/MPV,Diesel,Automatic,First,Coimbatore,5,118218,12.07,2967,241.4,7,31.41
